short_title,gutenberg_title,genre,year,author,section,class,act,scene,character,line_number,text
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,ROSS,72,Where the Norweyan banners flout the sky
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,ROSS,73,And fan our people cold.
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,ROSS,74,"Norway himself, with terrible numbers,"
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,ROSS,75,"Assisted by that most disloyal traitor,"
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,ROSS,76,"The Thane of Cawdor, began a dismal conflict;"
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,ROSS,77,"Till that Bellona’s bridegroom, lapp’d in proof,"
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,ROSS,78,"Confronted him with self-comparisons,"
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,ROSS,79,"Point against point, rebellious arm ’gainst arm,"
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,ROSS,80,"Curbing his lavish spirit: and, to conclude,"
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,ROSS,81,The victory fell on us.
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,DUNCAN,82,Great happiness!
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,ROSS,83,That now
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,ROSS,84,"Sweno, the Norways’ king, craves composition;"
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,ROSS,85,Nor would we deign him burial of his men
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,ROSS,86,Till he disbursed at Saint Colme’s Inch
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,ROSS,87,Ten thousand dollars to our general use.
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,DUNCAN,88,No more that Thane of Cawdor shall deceive
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,DUNCAN,89,"Our bosom interest. Go pronounce his present death,"
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,DUNCAN,90,And with his former title greet Macbeth.
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,ROSS,91,I’ll see it done.
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,DUNCAN,92,"What he hath lost, noble Macbeth hath won."
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,directions,ACT I,SCENE II,NA,NA,[Exeunt.]
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,reference,ACT I,SCENE III,NA,NA,SCENE III. A heath.
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE III,DUNCAN,93,Thunder. Enter the three Witches.
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE III,FIRST WITCH,94,"Where hast thou been, sister?"
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE III,SECOND WITCH,95,Killing swine.
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE III,THIRD WITCH,96,"Sister, where thou?"
